city,time,latitude,longitude,timezone,elevation,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code
Alexandria,2026-06-30 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.3,87,0.0,4.9,2
Alexandria,2026-06-30 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.4,85,0.0,4.7,2
Alexandria,2026-06-30 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.4,84,0.0,4.3,1
Alexandria,2026-06-30 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.1,87,0.0,4.8,2
Alexandria,2026-06-30 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.0,87,0.0,5.4,1
Alexandria,2026-06-30 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.0,88,0.0,5.6,1
Alexandria,2026-06-30 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.0,87,0.0,6.4,1
Alexandria,2026-06-30 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.6,82,0.0,6.6,1
Alexandria,2026-06-30 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,72,0.0,9.8,1
Alexandria,2026-06-30 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.1,68,0.0,10.8,1
Alexandria,2026-06-30 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.9,66,0.0,11.2,1
Alexandria,2026-06-30 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.7,65,0.0,12.2,1
Alexandria,2026-06-30 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.2,61,0.0,13.5,0
Alexandria,2026-06-30 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,61,0.0,14.5,0
Alexandria,2026-06-30 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.3,65,0.0,15.5,1
Alexandria,2026-06-30 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.1,68,0.0,16.1,2
Alexandria,2026-06-30 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.5,73,0.0,15.8,2
Alexandria,2026-06-30 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.1,74,0.0,15.6,2
Alexandria,2026-06-30 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.5,75,0.0,14.8,1
Alexandria,2026-06-30 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.9,77,0.0,12.6,1
Alexandria,2026-06-30 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,84,0.0,10.8,2
Alexandria,2026-06-30 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,85,0.0,7.7,2
Alexandria,2026-06-30 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,82,0.0,6.6,1
Alexandria,2026-06-30 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,82,0.0,5.7,0
Alexandria,2026-07-01 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.2,83,0.0,6.3,1
Alexandria,2026-07-01 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.1,82,0.0,6.6,1
Alexandria,2026-07-01 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.0,83,0.0,7.1,1
Alexandria,2026-07-01 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.9,84,0.0,8.0,1
Alexandria,2026-07-01 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.9,85,0.0,8.4,1
Alexandria,2026-07-01 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.9,86,0.0,9.3,2
Alexandria,2026-07-01 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.8,85,0.0,9.2,2
Alexandria,2026-07-01 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,24.9,83,0.0,10.7,2
Alexandria,2026-07-01 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,82,0.0,11.3,2
Alexandria,2026-07-01 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.4,78,0.0,11.2,2
Alexandria,2026-07-01 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.2,74,0.0,11.8,2
Alexandria,2026-07-01 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.9,71,0.0,12.3,2
Alexandria,2026-07-01 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.5,68,0.0,13.4,1
Alexandria,2026-07-01 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.9,65,0.0,14.1,1
Alexandria,2026-07-01 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.3,63,0.0,14.3,1
Alexandria,2026-07-01 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,63,0.0,14.4,1
Alexandria,2026-07-01 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.3,64,0.0,14.6,1
Alexandria,2026-07-01 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.0,65,0.0,14.0,1
Alexandria,2026-07-01 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.3,67,0.0,13.7,1
Alexandria,2026-07-01 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.5,70,0.0,12.7,1
Alexandria,2026-07-01 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.7,74,0.0,11.5,1
Alexandria,2026-07-01 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.2,78,0.0,10.0,2
Alexandria,2026-07-01 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.0,81,0.0,8.9,2
Alexandria,2026-07-01 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,83,0.0,7.9,2
Alexandria,2026-07-02 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,84,0.0,7.9,2
Alexandria,2026-07-02 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.2,84,0.0,8.0,2
Alexandria,2026-07-02 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.2,84,0.0,7.2,2
Alexandria,2026-07-02 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.0,83,0.0,8.2,2
Alexandria,2026-07-02 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.1,85,0.0,7.2,2
Alexandria,2026-07-02 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.3,82,0.0,6.7,2
Alexandria,2026-07-02 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.3,83,0.0,6.4,2
Alexandria,2026-07-02 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,80,0.0,7.5,2
Alexandria,2026-07-02 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.3,76,0.0,9.9,2
Alexandria,2026-07-02 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.3,71,0.0,11.1,2
Alexandria,2026-07-02 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.1,67,0.0,12.9,1
Alexandria,2026-07-02 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.6,65,0.0,14.4,2
Alexandria,2026-07-02 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.2,64,0.0,15.1,2
Alexandria,2026-07-02 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,63,0.0,15.9,2
Alexandria,2026-07-02 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,64,0.0,16.3,2
Alexandria,2026-07-02 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,65,0.0,17.1,2
Alexandria,2026-07-02 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.2,65,0.0,16.3,2
Alexandria,2026-07-02 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.8,69,0.0,15.3,2
Alexandria,2026-07-02 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.1,71,0.0,14.3,2
Alexandria,2026-07-02 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.4,74,0.0,13.7,2
Alexandria,2026-07-02 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.6,79,0.0,12.5,1
Alexandria,2026-07-02 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.0,81,0.0,11.5,2
Alexandria,2026-07-02 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,80,0.0,10.2,2
Alexandria,2026-07-02 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.0,81,0.0,9.7,2
Alexandria,2026-07-03 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,80,0.0,9.6,2
Alexandria,2026-07-03 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,81,0.0,9.6,2
Alexandria,2026-07-03 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,81,0.0,9.9,2
Alexandria,2026-07-03 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,82,0.0,9.7,2
Alexandria,2026-07-03 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,83,0.0,8.9,2
Alexandria,2026-07-03 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,79,0.0,9.0,1
Alexandria,2026-07-03 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,77,0.0,9.0,2
Alexandria,2026-07-03 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,79,0.0,10.5,1
Alexandria,2026-07-03 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.5,73,0.0,12.6,1
Alexandria,2026-07-03 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.4,68,0.0,12.4,1
Alexandria,2026-07-03 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.5,63,0.0,13.0,1
Alexandria,2026-07-03 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.2,63,0.0,14.2,1
Alexandria,2026-07-03 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.9,59,0.0,15.1,1
Alexandria,2026-07-03 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,30.1,60,0.0,16.3,1
Alexandria,2026-07-03 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.9,63,0.0,16.8,1
Alexandria,2026-07-03 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.8,62,0.0,16.5,1
Alexandria,2026-07-03 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.7,64,0.0,15.9,1
Alexandria,2026-07-03 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.2,66,0.0,15.5,1
Alexandria,2026-07-03 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.7,68,0.0,14.1,1
Alexandria,2026-07-03 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.8,73,0.0,12.9,1
Alexandria,2026-07-03 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.9,79,0.0,11.9,1
Alexandria,2026-07-03 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.3,84,0.0,10.9,2
Alexandria,2026-07-03 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.2,85,0.0,11.0,2
Alexandria,2026-07-03 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,85,0.0,11.1,2
Alexandria,2026-07-04 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,85,0.0,11.1,2
Alexandria,2026-07-04 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,85,0.0,11.0,2
Alexandria,2026-07-04 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,85,0.0,11.8,2
Alexandria,2026-07-04 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,86,0.0,11.5,2
Alexandria,2026-07-04 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,84,0.0,10.6,2
Alexandria,2026-07-04 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,86,0.0,11.0,2
Alexandria,2026-07-04 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,84,0.0,10.9,2
Alexandria,2026-07-04 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,83,0.0,11.7,2
Alexandria,2026-07-04 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.6,77,0.0,13.0,2
Alexandria,2026-07-04 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.4,74,0.0,13.8,2
Alexandria,2026-07-04 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.2,71,0.0,14.1,2
Alexandria,2026-07-04 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.8,68,0.0,15.1,2
Alexandria,2026-07-04 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.4,67,0.0,15.9,2
Alexandria,2026-07-04 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.6,67,0.0,16.9,2
Alexandria,2026-07-04 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.6,67,0.0,17.4,2
Alexandria,2026-07-04 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,68,0.0,17.6,1
Alexandria,2026-07-04 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.1,71,0.0,17.2,2
Alexandria,2026-07-04 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.4,75,0.0,16.3,2
Alexandria,2026-07-04 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.8,78,0.0,15.6,2
Alexandria,2026-07-04 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.2,80,0.0,14.5,2
Alexandria,2026-07-04 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.7,81,0.0,12.7,2
Alexandria,2026-07-04 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.2,82,0.0,11.7,2
Alexandria,2026-07-04 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.0,83,0.0,11.0,2
Alexandria,2026-07-04 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,84,0.0,10.5,2
Alexandria,2026-07-05 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,85,0.0,10.2,2
Alexandria,2026-07-05 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,85,0.0,10.0,2
Alexandria,2026-07-05 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,85,0.0,9.9,2
Alexandria,2026-07-05 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,85,0.0,9.9,2
Alexandria,2026-07-05 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,85,0.0,9.9,1
Alexandria,2026-07-05 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.4,84,0.0,10.0,1
Alexandria,2026-07-05 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,83,0.0,10.4,1
Alexandria,2026-07-05 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,80,0.0,10.7,1
Alexandria,2026-07-05 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.9,75,0.0,11.4,1
Alexandria,2026-07-05 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.7,71,0.0,11.7,1
Alexandria,2026-07-05 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.6,67,0.0,12.2,1
Alexandria,2026-07-05 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.5,64,0.0,12.9,1
Alexandria,2026-07-05 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,30.1,62,0.0,13.4,1
Alexandria,2026-07-05 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,30.2,63,0.0,14.5,1
Alexandria,2026-07-05 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,30.0,65,0.0,15.5,1
Alexandria,2026-07-05 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.7,68,0.0,16.0,1
Alexandria,2026-07-05 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.3,70,0.0,15.6,1
Alexandria,2026-07-05 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.7,72,0.0,14.5,1
Alexandria,2026-07-05 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.2,74,0.0,13.1,1
Alexandria,2026-07-05 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.5,77,0.0,11.8,2
Alexandria,2026-07-05 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.8,81,0.0,10.7,2
Alexandria,2026-07-05 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.3,84,0.0,9.7,2
Alexandria,2026-07-05 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,85,0.0,9.4,1
Alexandria,2026-07-05 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.2,85,0.0,9.4,1
Alexandria,2026-07-06 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.3,83,0.0,9.8,1
Alexandria,2026-07-06 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.2,78,0.0,10.4,0
Alexandria,2026-07-06 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,72,0.0,11.0,0
Alexandria,2026-07-06 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.0,68,0.0,11.3,0
Alexandria,2026-07-06 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,69,0.0,11.5,2
Alexandria,2026-07-06 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,73,0.0,11.9,2
Alexandria,2026-07-06 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,75,0.0,12.1,2
Alexandria,2026-07-06 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,73,0.0,13.0,1
Alexandria,2026-07-06 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.6,70,0.0,14.4,1
Alexandria,2026-07-06 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.9,68,0.0,15.3,1
Alexandria,2026-07-06 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.4,69,0.0,15.8,2
Alexandria,2026-07-06 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.0,67,0.0,16.7,2
Alexandria,2026-07-06 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.4,65,0.0,17.4,2
Alexandria,2026-07-06 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.6,64,0.0,18.2,1
Alexandria,2026-07-06 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.6,63,0.0,18.8,1
Alexandria,2026-07-06 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.6,62,0.0,19.1,1
Alexandria,2026-07-06 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.4,61,0.0,18.7,1
Alexandria,2026-07-06 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.1,60,0.0,17.8,1
Alexandria,2026-07-06 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.7,60,0.0,16.8,1
Alexandria,2026-07-06 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.2,61,0.0,15.3,1
Alexandria,2026-07-06 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.6,63,0.0,13.6,1
Alexandria,2026-07-06 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.1,65,0.0,12.0,1
Alexandria,2026-07-06 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,65,0.0,11.2,1
Alexandria,2026-07-06 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,65,0.0,10.4,1
Alexandria,2026-07-07 00:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,66,0.0,10.2,1
Alexandria,2026-07-07 01:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.8,68,0.0,10.3,1
Alexandria,2026-07-07 02:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.7,71,0.0,10.8,1
Alexandria,2026-07-07 03:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,72,0.0,11.3,1
Alexandria,2026-07-07 04:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,71,0.0,11.4,2
Alexandria,2026-07-07 05:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.5,70,0.0,11.1,2
Alexandria,2026-07-07 06:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.6,68,0.0,11.6,2
Alexandria,2026-07-07 07:00:00,31.1875,29.9375,Africa/Cairo,12.0,25.9,66,0.0,12.6,2
Alexandria,2026-07-07 08:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.4,65,0.0,14.2,2
Alexandria,2026-07-07 09:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.9,63,0.0,15.3,2
Alexandria,2026-07-07 10:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.4,62,0.0,16.2,1
Alexandria,2026-07-07 11:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.0,60,0.0,17.1,1
Alexandria,2026-07-07 12:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.5,59,0.0,17.5,1
Alexandria,2026-07-07 13:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.8,58,0.0,17.5,1
Alexandria,2026-07-07 14:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.0,56,0.0,17.5,1
Alexandria,2026-07-07 15:00:00,31.1875,29.9375,Africa/Cairo,12.0,29.1,56,0.0,17.3,1
Alexandria,2026-07-07 16:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.8,57,0.0,17.3,1
Alexandria,2026-07-07 17:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.4,59,0.0,17.6,1
Alexandria,2026-07-07 18:00:00,31.1875,29.9375,Africa/Cairo,12.0,28.0,61,0.0,17.1,1
Alexandria,2026-07-07 19:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.5,61,0.0,15.7,0
Alexandria,2026-07-07 20:00:00,31.1875,29.9375,Africa/Cairo,12.0,27.0,61,0.0,14.1,0
Alexandria,2026-07-07 21:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.6,61,0.0,12.5,0
Alexandria,2026-07-07 22:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.5,60,0.0,11.8,0
Alexandria,2026-07-07 23:00:00,31.1875,29.9375,Africa/Cairo,12.0,26.5,59,0.0,11.1,0
Aswan,2026-06-30 00:00:00,24.077328,32.86624,Africa/Cairo,105.0,33.7,18,0.0,13.5,0
Aswan,2026-06-30 01:00:00,24.077328,32.86624,Africa/Cairo,105.0,32.6,20,0.0,12.4,0
Aswan,2026-06-30 02:00:00,24.077328,32.86624,Africa/Cairo,105.0,31.5,21,0.0,9.8,0
Aswan,2026-06-30 03:00:00,24.077328,32.86624,Africa/Cairo,105.0,30.7,23,0.0,8.0,0
Aswan,2026-06-30 04:00:00,24.077328,32.86624,Africa/Cairo,105.0,29.2,26,0.0,5.4,0
Aswan,2026-06-30 05:00:00,24.077328,32.86624,Africa/Cairo,105.0,28.4,27,0.0,5.8,0
Aswan,2026-06-30 06:00:00,24.077328,32.86624,Africa/Cairo,105.0,27.8,29,0.0,6.6,0
Aswan,2026-06-30 07:00:00,24.077328,32.86624,Africa/Cairo,105.0,28.3,28,0.0,9.3,0
Aswan,2026-06-30 08:00:00,24.077328,32.86624,Africa/Cairo,105.0,30.7,24,0.0,9.9,0
Aswan,2026-06-30 09:00:00,24.077328,32.86624,Africa/Cairo,105.0,33.8,20,0.0,12.7,0
Aswan,2026-06-30 10:00:00,24.077328,32.86624,Africa/Cairo,105.0,36.1,17,0.0,15.7,0
Aswan,2026-06-30 11:00:00,24.077328,32.86624,Africa/Cairo,105.0,38.1,14,0.0,16.1,0
Aswan,2026-06-30 12:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.3,12,0.0,15.0,0
Aswan,2026-06-30 13:00:00,24.077328,32.86624,Africa/Cairo,105.0,40.1,11,0.0,14.7,0
Aswan,2026-06-30 14:00:00,24.077328,32.86624,Africa/Cairo,105.0,40.7,11,0.0,15.4,0
Aswan,2026-06-30 15:00:00,24.077328,32.86624,Africa/Cairo,105.0,41.2,11,0.0,16.4,0
Aswan,2026-06-30 16:00:00,24.077328,32.86624,Africa/Cairo,105.0,41.0,11,0.0,18.9,0
Aswan,2026-06-30 17:00:00,24.077328,32.86624,Africa/Cairo,105.0,40.6,10,0.0,21.4,0
Aswan,2026-06-30 18:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.8,11,0.0,22.2,0
Aswan,2026-06-30 19:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.0,11,0.0,19.7,0
Aswan,2026-06-30 20:00:00,24.077328,32.86624,Africa/Cairo,105.0,37.7,13,0.0,15.4,0
Aswan,2026-06-30 21:00:00,24.077328,32.86624,Africa/Cairo,105.0,36.8,13,0.0,12.9,0
Aswan,2026-06-30 22:00:00,24.077328,32.86624,Africa/Cairo,105.0,35.3,14,0.0,12.0,0
Aswan,2026-06-30 23:00:00,24.077328,32.86624,Africa/Cairo,105.0,34.0,15,0.0,10.2,0
Aswan,2026-07-01 00:00:00,24.077328,32.86624,Africa/Cairo,105.0,32.8,16,0.0,11.6,0
Aswan,2026-07-01 01:00:00,24.077328,32.86624,Africa/Cairo,105.0,31.7,17,0.0,11.8,0
Aswan,2026-07-01 02:00:00,24.077328,32.86624,Africa/Cairo,105.0,30.9,16,0.0,13.3,0
Aswan,2026-07-01 03:00:00,24.077328,32.86624,Africa/Cairo,105.0,30.3,18,0.0,14.7,0
Aswan,2026-07-01 04:00:00,24.077328,32.86624,Africa/Cairo,105.0,29.6,20,0.0,15.0,0
Aswan,2026-07-01 05:00:00,24.077328,32.86624,Africa/Cairo,105.0,28.6,23,0.0,14.4,0
Aswan,2026-07-01 06:00:00,24.077328,32.86624,Africa/Cairo,105.0,27.6,25,0.0,13.2,0
Aswan,2026-07-01 07:00:00,24.077328,32.86624,Africa/Cairo,105.0,27.7,27,0.0,14.2,0
Aswan,2026-07-01 08:00:00,24.077328,32.86624,Africa/Cairo,105.0,29.7,25,0.0,15.1,0
Aswan,2026-07-01 09:00:00,24.077328,32.86624,Africa/Cairo,105.0,31.7,24,0.0,18.8,0
Aswan,2026-07-01 10:00:00,24.077328,32.86624,Africa/Cairo,105.0,33.9,22,0.0,21.5,0
Aswan,2026-07-01 11:00:00,24.077328,32.86624,Africa/Cairo,105.0,35.9,19,0.0,22.2,0
Aswan,2026-07-01 12:00:00,24.077328,32.86624,Africa/Cairo,105.0,37.7,16,0.0,21.7,0
Aswan,2026-07-01 13:00:00,24.077328,32.86624,Africa/Cairo,105.0,38.9,13,0.0,18.2,0
Aswan,2026-07-01 14:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.7,12,0.0,16.2,0
Aswan,2026-07-01 15:00:00,24.077328,32.86624,Africa/Cairo,105.0,40.2,12,0.0,16.2,0
Aswan,2026-07-01 16:00:00,24.077328,32.86624,Africa/Cairo,105.0,40.2,12,0.0,17.5,0
Aswan,2026-07-01 17:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.7,11,0.0,18.6,0
Aswan,2026-07-01 18:00:00,24.077328,32.86624,Africa/Cairo,105.0,39.1,11,0.0,18.0,0
Aswan,2026-07-01 19:00:00,24.077328,32.86624,Africa/Cairo,105.0,38.3,10,0.0,15.9,0
Aswan,2026-07-01 20:00:00,24.077328,32.86624,Africa/Cairo,105.0,36.9,10,0.0,12.5,0
Aswan,2026-07-01 21:00:00,24.077328,32.86624,Africa/Cairo,105.0,35.6,10,0.0,11.3,0
Aswan,2026-07-01 22:00:00,24.077328,32.86624,Africa/Cairo,105.0,34.2,11,0.0,10.1,0
Aswan,2026-07-01 23:00:00,24.077328,32.86624,Africa/Cairo,105.0,33.0,13,0.0,11.7,0
Aswan,2026-07-02 00:00:00,24.077328,32.86624,Africa/Cairo,105.0,32.3,15,0.0,15.7,1
